popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
66,0.0193,0.8270000000000001,352977,medium,0.0,0.0589,-6.199,0.35,132,0.357,Hip-Hop
69,0.166,0.86,180960,low,0.0,0.111,-5.388999999999999,0.1889999999999999,75,0.0548,Hip-Hop
59,0.0018899999999999,0.62,200000,medium,0.0,0.155,-6.176,0.0429,170,0.286,Hip-Hop
58,0.104,0.495,209613,high,0.0,0.192,-3.3310000000000004,0.449,183,0.511,Hip-Hop
50,0.591,0.71,360460,high,0.0,0.392,-7.513999999999999,0.4,101,0.545,Hip-Hop
59,0.416,0.653,146467,high,1.31e-06,0.0739,-7.059,0.0648,123,0.645,Hip-Hop
55,0.107,0.848,283053,medium,0.0,0.174,-5.73,0.3379999999999999,94,0.6970000000000001,Hip-Hop
58,0.018,0.7340000000000001,188947,low,0.0,0.382,-9.029,0.0912,118,0.285,Hip-Hop
67,0.184,0.685,221074,medium,0.0,0.111,-7.212999999999999,0.0778,140,0.0947,Hip-Hop
55,0.00522,0.713,108871,low,0.0,0.0909,-7.372999999999999,0.136,146,0.113,Hip-Hop
64,0.0135,0.55,230281,high,0.0,0.3329999999999999,-3.841,0.211,150,0.315,Hip-Hop
52,0.134,0.523,184594,medium,0.0,0.138,-6.534,0.151,155,0.506,Hip-Hop
58,0.00889,0.8220000000000001,218000,high,1.27e-06,0.122,-2.441,0.0469,128,0.1689999999999999,Hip-Hop
46,0.455,0.83,150047,low,0.0,0.0581,-9.575,0.0655,128,0.643,Hip-Hop
42,0.147,0.8859999999999999,132800,medium,0.0,0.0769,-7.42,0.0863,150,0.135,Hip-Hop
78,0.182,0.79,169620,medium,7.06e-06,0.3379999999999999,-4.055,0.142,170,0.267,Hip-Hop
52,0.0031,0.769,195347,medium,0.0,0.272,-8.402000000000001,0.171,169,0.4479999999999999,Hip-Hop
77,0.177,0.821,270587,high,0.000676,0.0577,-3.418,0.235,93,0.547,Hip-Hop
70,0.104,0.691,193510,medium,0.0,0.111,-4.993,0.0321,140,0.0395,Hip-Hop
50,0.0458,0.7829999999999999,292000,high,7.95e-06,0.365,-7.06,0.19,128,0.423,Hip-Hop
64,0.0108,0.7340000000000001,154456,medium,0.0002009999999999,0.157,-4.872,0.071,130,0.2289999999999999,Hip-Hop
64,0.2189999999999999,0.6829999999999999,253227,high,0.000761,0.226,-7.388999999999999,0.291,90,0.7240000000000001,Hip-Hop
54,0.18,0.901,227296,medium,0.0,0.28,-5.859,0.187,103,0.36,Hip-Hop
67,0.2289999999999999,0.883,131500,high,0.0011,0.11,-1.02,0.108,120,0.258,Hip-Hop
67,0.266,0.3279999999999999,180600,medium,1.95e-06,0.178,-7.136,0.282,67,0.405,Hip-Hop
49,0.079,0.484,239787,medium,3.51e-06,0.3329999999999999,-11.224,0.146,88,0.588,Hip-Hop
64,0.0292,0.8440000000000001,280920,high,1.7100000000000002e-05,0.499,-6.5,0.223,130,0.514,Hip-Hop
67,0.113,0.643,198442,medium,1.82e-05,0.124,-6.526,0.0895,128,0.286,Hip-Hop
58,0.00221,0.6659999999999999,211202,medium,0.0,0.337,-6.727,0.0453,133,0.126,Hip-Hop
67,0.455,0.7759999999999999,227779,medium,0.0,0.109,-4.874,0.216,75,0.677,Hip-Hop
60,0.2269999999999999,0.6509999999999999,207187,medium,0.0,0.109,-3.924,0.301,117,0.402,Hip-Hop
50,0.379,0.6759999999999999,290333,low,0.0,0.122,-6.172000000000001,0.418,84,0.723,Hip-Hop
56,0.0731,0.792,258467,high,0.0,0.351,-2.8560000000000003,0.228,101,0.457,Hip-Hop
67,0.0939,0.684,236948,high,0.0,0.359,-4.435,0.309,154,0.529,Hip-Hop
53,0.306,0.925,115618,low,6.99e-05,0.0972,-8.376,0.168,137,0.52,Hip-Hop
49,0.257,0.634,169107,high,0.0,0.624,-7.455,0.299,87,0.879,Hip-Hop
59,0.3389999999999999,0.8909999999999999,358507,low,0.0,0.296,-8.874,0.118,134,0.8059999999999999,Hip-Hop
55,0.299,0.8,159787,medium,0.0,0.698,-5.295,0.327,96,0.619,Hip-Hop
59,0.0455,0.677,270973,medium,1.84e-06,0.845,-14.439,0.0627,95,0.469,Hip-Hop
50,0.0507,0.7040000000000001,286587,high,0.0,0.893,-8.582,0.305,132,0.2339999999999999,Hip-Hop
60,0.0351,0.447,440013,medium,0.000727,0.243,-8.212,0.3229999999999999,67,0.261,Hip-Hop
64,0.111,0.569,301769,high,0.0,0.655,-5.875,0.366,148,0.812,Hip-Hop
61,0.177,0.605,185813,medium,0.0,0.405,-6.837000000000001,0.3979999999999999,82,0.8290000000000001,Hip-Hop
64,0.479,0.6409999999999999,212428,medium,9.58e-05,0.214,-8.277999999999999,0.0895,146,0.421,Hip-Hop
54,0.4579999999999999,0.794,108293,low,0.923,0.0991,-8.369,0.131,93,0.471,Hip-Hop
58,0.0507,0.863,213267,medium,0.0,0.241,-13.497,0.13,107,0.799,Hip-Hop
56,0.135,0.586,195667,high,0.0,0.754,-3.4810000000000003,0.3229999999999999,80,0.5489999999999999,Hip-Hop
54,0.253,0.795,172760,medium,1.13e-05,0.6409999999999999,-6.124,0.331,93,0.71,Hip-Hop
62,0.0219,0.319,101987,high,0.151,0.515,-2.801,0.0619,70,0.474,Hip-Hop
60,0.437,0.708,219467,medium,0.0,0.0862,-4.726,0.0347,90,0.772,Hip-Hop
62,0.406,0.787,171572,medium,3.11e-05,0.0703,-6.468,0.132,92,0.276,Hip-Hop
53,0.0143,0.743,219512,medium,0.0,0.079,-5.974,0.0646,82,0.467,Hip-Hop
58,0.00248,0.715,297369,medium,6.68e-05,0.128,-10.243,0.098,138,0.345,Hip-Hop
75,0.41,0.716,200747,low,0.00134,0.0927,-11.094,0.0537,130,0.178,Hip-Hop
57,0.0072599999999999,0.722,206120,high,0.0,0.375,-3.617,0.0912,127,0.952,Hip-Hop
51,0.14,0.7879999999999999,145213,medium,0.0,0.053,-7.662999999999999,0.249,135,0.601,Hip-Hop
79,0.317,0.721,166343,medium,0.0,0.153,-7.496,0.3939999999999999,160,0.457,Hip-Hop
80,0.158,0.5920000000000001,245893,medium,2.63e-06,0.132,-6.232,0.0893,88,0.447,Hip-Hop
49,0.181,0.807,114333,medium,0.0,0.176,-7.082999999999999,0.0552,120,0.266,Hip-Hop
66,0.255,0.6759999999999999,184929,medium,1.4e-06,0.118,-7.1610000000000005,0.1009999999999999,140,0.253,Hip-Hop
66,0.1009999999999999,0.922,269613,high,1.12e-06,0.139,-1.152,0.079,114,0.616,Hip-Hop
54,0.0010199999999999,0.451,248187,high,9.35e-05,0.119,-7.357,0.0467,140,0.204,Hip-Hop
49,0.226,0.853,192082,medium,0.00603,0.13,-10.562,0.0661,140,0.368,Hip-Hop
58,0.0549,0.7809999999999999,196907,high,2.74e-06,0.597,-5.077,0.285,140,0.487,Hip-Hop
51,0.156,0.759,116750,medium,0.000206,0.263,-8.562000000000001,0.0499,121,0.672,Hip-Hop
75,0.0216,0.873,115194,medium,0.000356,0.0867,-4.086,0.15,135,0.525,Hip-Hop
47,0.45,0.381,67520,medium,0.0,0.534,-10.879,0.289,85,0.6729999999999999,Hip-Hop
56,0.152,0.893,194693,medium,0.0,0.271,-6.33,0.149,102,0.466,Hip-Hop
56,0.286,0.472,237347,medium,0.0,0.311,-8.263,0.3229999999999999,86,0.6779999999999999,Hip-Hop
51,0.0543,0.504,249293,medium,0.0,0.516,-6.568,0.354,97,0.214,Hip-Hop
63,0.104,0.69,187280,high,0.00083,0.2739999999999999,-4.263999999999999,0.2319999999999999,95,0.445,Hip-Hop
76,0.124,0.802,245520,low,0.0,0.103,-5.962999999999999,0.0478,90,0.3939999999999999,Hip-Hop
54,0.121,0.758,321507,high,0.0,0.3279999999999999,-8.021,0.272,77,0.944,Hip-Hop
54,0.1889999999999999,0.7509999999999999,201667,medium,0.0,0.672,-6.111000000000001,0.317,156,0.6859999999999999,Hip-Hop
58,0.0284,0.778,167438,high,0.0,0.327,-6.456,0.0758,106,0.62,Hip-Hop
68,0.0292,0.7609999999999999,284480,high,2.26e-06,0.39,-3.068,0.0417,92,0.765,Hip-Hop
69,0.536,0.777,201733,medium,4.61e-06,0.593,-8.392999999999999,0.27,111,0.634,Hip-Hop
56,0.0351,0.737,221700,medium,1.32e-05,0.0813,-7.876,0.1639999999999999,100,0.352,Hip-Hop
59,0.00946,0.931,150100,low,0.0,0.1369999999999999,-11.723,0.176,120,0.0603,Hip-Hop
53,0.138,0.514,226320,high,0.0,0.159,-5.022,0.247,141,0.289,Hip-Hop
46,0.00754,0.885,130482,high,0.0,0.0895,-6.408,0.357,140,0.486,Hip-Hop
52,0.0615,0.3339999999999999,280667,high,0.0,0.109,-6.144,0.181,84,0.308,Hip-Hop
49,0.201,0.78,213333,high,0.0,0.276,-5.046,0.267,117,0.767,Hip-Hop
58,0.318,0.81,204044,medium,0.0,0.313,-7.142,0.297,124,0.4479999999999999,Hip-Hop
50,0.47,0.875,370733,low,3.08e-06,0.507,-8.984,0.4539999999999999,92,0.516,Hip-Hop
62,0.205,0.7709999999999999,264739,medium,0.0,0.107,-6.797999999999999,0.2319999999999999,140,0.113,Hip-Hop
56,0.1969999999999999,0.563,330387,medium,0.0,0.0886,-4.464,0.382,108,0.5670000000000001,Hip-Hop
58,0.0136,0.71,184413,medium,1.73e-05,0.0366,-5.393,0.0352,124,0.7,Hip-Hop
68,0.0586,0.845,211200,low,0.0,0.0694,-7.673999999999999,0.138,138,0.7020000000000001,Hip-Hop
52,0.0126,0.536,271573,high,0.0,0.11,-6.502999999999999,0.369,152,0.66,Hip-Hop
57,0.00295,0.772,272440,medium,0.0,0.427,-8.013,0.0735,138,0.643,Hip-Hop
63,0.7040000000000001,0.523,469831,medium,1.19e-05,0.0952,-9.642,0.564,84,0.415,Hip-Hop
60,0.0809,0.6729999999999999,154480,medium,0.0,0.299,-7.358,0.472,86,0.86,Hip-Hop
54,0.188,0.474,193213,medium,0.0,0.106,-9.061,0.317,100,0.26,Hip-Hop
73,0.317,0.727,197133,medium,0.0,0.2189999999999999,-6.941,0.327,168,0.386,Hip-Hop
78,0.371,0.855,324189,medium,0.0,0.109,-4.393,0.1689999999999999,122,0.49,Hip-Hop
56,0.156,0.8390000000000001,194790,medium,2.79e-05,0.119,-8.01,0.0463,120,0.208,Hip-Hop
52,0.0164,0.738,289227,high,9.79e-05,0.627,-7.754,0.1889999999999999,91,0.544,Hip-Hop
70,0.8490000000000001,0.444,257380,low,2.82e-06,0.161,-10.630999999999998,0.0375,124,0.246,Hip-Hop
50,0.0723,0.773,195416,high,0.0,0.525,-3.896,0.428,90,0.19,Hip-Hop
62,0.0562,0.625,161698,low,0.0,0.0715,-8.767999999999999,0.272,98,0.555,Hip-Hop
50,0.00266,0.754,128000,low,0.0,0.146,-7.555,0.0517,135,0.278,Hip-Hop
53,0.00483,0.878,165068,medium,0.165,0.7090000000000001,-6.077000000000001,0.0366,128,0.347,Hip-Hop
59,0.316,0.526,234487,high,0.000384,0.261,-4.5760000000000005,0.263,81,0.283,Hip-Hop
59,0.387,0.8340000000000001,179834,medium,4.25e-06,0.1119999999999999,-6.242999999999999,0.0759,142,0.489,Hip-Hop
54,0.0109,0.713,328488,medium,0.0,0.0851,-5.187,0.0425,100,0.12,Hip-Hop
45,0.245,0.8059999999999999,209278,medium,0.000286,0.119,-6.6610000000000005,0.0722,132,0.488,Hip-Hop
50,0.417,0.5870000000000001,240110,medium,5.58e-06,0.121,-7.346,0.245,83,0.142,Hip-Hop
56,0.119,0.7509999999999999,203489,high,0.0,0.071,-4.876,0.175,117,0.762,Hip-Hop
49,0.218,0.6459999999999999,287000,high,0.0,0.299,-3.932,0.254,95,0.6940000000000001,Hip-Hop
60,0.11,0.92,119172,medium,0.000137,0.1009999999999999,-9.915,0.425,145,0.91,Hip-Hop
61,0.00212,0.7290000000000001,224202,medium,0.0,0.252,-7.962999999999999,0.348,174,0.48,Hip-Hop
66,0.187,0.718,212947,low,3.43e-06,0.105,-10.024,0.1169999999999999,133,0.0514,Hip-Hop
56,0.0216,0.8909999999999999,182334,medium,0.0,0.0416,-6.367000000000001,0.192,106,0.18,Hip-Hop
64,0.853,0.313,209107,low,0.00037,0.181,-9.049,0.0435,95,0.107,Hip-Hop
60,0.0254,0.616,98360,medium,4.8e-06,0.115,-6.688,0.0329,83,0.345,Hip-Hop
53,0.437,0.807,181478,low,0.0,0.126,-8.72,0.365,140,0.638,Hip-Hop
68,0.0903,0.759,303493,high,2.36e-06,0.265,-8.145,0.266,87,0.613,Hip-Hop
59,0.00407,0.53,150067,high,0.0207,0.272,-6.361000000000001,0.302,93,0.706,Hip-Hop
72,0.0663,0.607,244907,low,1.12e-05,0.107,-8.507,0.0338,106,0.121,Hip-Hop
52,0.14,0.5920000000000001,239880,high,0.0,0.136,-5.402,0.31,82,0.362,Hip-Hop
67,0.337,0.737,196364,low,1.39e-06,0.093,-6.473,0.0336,110,0.19,Hip-Hop
64,0.217,0.7390000000000001,235187,medium,0.0,0.452,-6.013,0.174,97,0.062,Hip-Hop
53,0.418,0.71,194029,medium,0.0,0.254,-4.688,0.0866,130,0.35,Hip-Hop
62,0.0994,0.509,270867,medium,7.31e-05,0.0986,-5.034,0.245,95,0.695,Hip-Hop
66,0.247,0.828,280160,low,1.86e-05,0.136,-6.142,0.0343,85,0.7609999999999999,Hip-Hop
55,0.223,0.733,211631,high,0.0,0.206,-3.239,0.223,90,0.888,Hip-Hop
54,0.0036,0.685,338813,medium,0.0,0.0959,-6.311,0.292,94,0.682,Hip-Hop
51,0.00537,0.7929999999999999,216947,medium,0.0,0.1009999999999999,-7.18,0.159,135,0.425,Hip-Hop
58,0.432,0.522,295360,high,0.0,0.103,-5.185,0.121,168,0.8759999999999999,Hip-Hop
55,0.4479999999999999,0.6940000000000001,239933,high,1.03e-05,0.141,-4.285,0.426,94,0.743,Hip-Hop
77,0.624,0.6809999999999999,199387,low,0.0,0.113,-10.271,0.12,70,0.251,Hip-Hop
53,0.367,0.833,112562,medium,0.0,0.3879999999999999,-10.449000000000002,0.32,122,0.5529999999999999,Hip-Hop
66,0.0275,0.7709999999999999,296133,high,0.0,0.204,-5.289,0.129,113,0.0593,Hip-Hop
57,1.7e-05,0.69,202107,medium,0.0431,0.152,-5.819,0.221,91,0.357,Hip-Hop
54,0.0070799999999999,0.8240000000000001,110367,medium,0.0,0.126,-6.545,0.313,148,0.648,Hip-Hop
69,0.122,0.7,149813,low,0.000549,0.114,-12.597,0.0428,142,0.21,Hip-Hop
55,0.1639999999999999,0.452,250467,medium,0.0,0.0796,-5.99,0.349,76,0.316,Hip-Hop
71,0.6609999999999999,0.503,220909,medium,0.0,0.122,-9.128,0.1369999999999999,153,0.318,Hip-Hop
57,0.0514,0.736,234938,high,0.0,0.261,-4.999,0.148,109,0.653,Hip-Hop
53,0.434,0.882,170156,low,2.62e-06,0.121,-13.485,0.267,131,0.1689999999999999,Hip-Hop
49,0.6890000000000001,0.602,183031,medium,0.0,0.32,-5.079,0.23,83,0.5760000000000001,Hip-Hop
67,0.174,0.5579999999999999,313053,high,0.0,0.422,-3.193,0.386,105,0.522,Hip-Hop
55,0.451,0.6709999999999999,190173,medium,0.0,0.233,-9.443,0.22,105,0.815,Hip-Hop
72,0.00134,0.6859999999999999,243380,high,0.0006889999999999,0.0736,-3.3480000000000003,0.0857,142,0.108,Hip-Hop
61,0.205,0.7140000000000001,220656,high,0.0,0.1159999999999999,-4.9,0.304,102,0.178,Hip-Hop
49,0.513,0.485,116051,medium,1.56e-05,0.239,-7.734,0.11,93,0.4579999999999999,Hip-Hop
56,0.0173,0.648,178890,medium,0.0,0.118,-6.843,0.0526,120,0.421,Hip-Hop
53,0.0879,0.555,212019,high,0.0,0.136,-4.8260000000000005,0.3329999999999999,154,0.283,Hip-Hop
55,0.48,0.557,141642,low,3.9500000000000005e-05,0.124,-15.003,0.2769999999999999,89,0.0748,Hip-Hop
63,0.1969999999999999,0.653,485729,high,1.48e-06,0.1369999999999999,-5.541,0.209,180,0.629,Hip-Hop
52,0.0931,0.8690000000000001,245907,low,0.0,0.0957,-6.683,0.0642,111,0.0583,Hip-Hop
56,0.0434,0.8,139279,medium,0.0,0.141,-7.925,0.32,76,0.871,Hip-Hop
68,0.109,0.792,151600,medium,0.0,0.159,-8.501,0.173,95,0.743,Hip-Hop
65,0.245,0.795,121000,low,0.0,0.0973,-10.638,0.18,132,0.619,Hip-Hop
79,0.212,0.877,162053,medium,0.0,0.154,-5.585,0.0657,120,0.272,Hip-Hop
60,0.0258,0.78,390999,high,2.7e-06,0.183,-1.3330000000000002,0.176,141,0.523,Hip-Hop
59,0.437,0.866,124232,low,0.0,0.0733,-12.025,0.437,85,0.191,Hip-Hop
65,0.0827,0.86,303543,medium,0.00197,0.26,-6.415,0.0974,94,0.871,Hip-Hop
62,0.0648,0.72,235714,medium,3.6200000000000006e-05,0.176,-8.899,0.0542,112,0.293,Hip-Hop
69,0.642,0.58,331480,medium,0.00116,0.0936,-10.653,0.251,107,0.242,Hip-Hop
52,0.0828,0.721,214779,medium,0.0,0.0958,-6.734,0.0585,76,0.237,Hip-Hop
52,0.0453,0.698,372973,medium,0.0,0.331,-3.197,0.0929,146,0.107,Hip-Hop
58,0.244,0.688,243814,high,0.0,0.632,-5.419,0.0279,100,0.659,Hip-Hop
73,0.00823,0.857,140793,medium,0.0,0.106,-3.656,0.0588,150,0.0658,Hip-Hop
58,0.205,0.747,213898,high,0.0,0.0915,-2.925,0.0775,91,0.762,Hip-Hop
52,0.0216,0.556,140643,high,0.0,0.4529999999999999,1.012,0.357,140,0.544,Hip-Hop
59,0.7809999999999999,0.607,173158,high,0.0,0.1369999999999999,-5.271,0.345,156,0.5770000000000001,Hip-Hop
62,0.1689999999999999,0.767,230501,high,0.000529,0.175,-4.57,0.0675,110,0.519,Hip-Hop
53,0.15,0.502,264093,medium,0.0,0.382,-4.875,0.41,86,0.282,Hip-Hop
69,0.187,0.8809999999999999,266067,medium,0.0,0.103,-4.149,0.215,92,0.633,Hip-Hop
65,0.0556,0.753,261093,high,0.0,0.3329999999999999,-3.305,0.276,90,0.79,Hip-Hop
66,0.625,0.618,130613,medium,3.84e-06,0.265,-9.454,0.297,90,0.48,Hip-Hop
50,0.286,0.949,227773,medium,0.0,0.0465,-10.653,0.211,102,0.795,Hip-Hop
53,0.0479,0.782,192875,high,0.0,0.0615,-4.995,0.12,128,0.5720000000000001,Hip-Hop
52,0.0533,0.753,138240,high,2.03e-06,0.288,-7.217,0.0897,132,0.635,Hip-Hop
57,0.174,0.758,171747,low,1.5e-05,0.0914,-6.711,0.123,140,0.0481,Hip-Hop
55,0.165,0.923,110858,medium,0.0,0.109,-7.15,0.316,140,0.557,Hip-Hop
59,0.109,0.748,250000,medium,0.0,0.15,-5.08,0.0285,105,0.21,Hip-Hop
62,0.401,0.764,240707,medium,0.0,0.11,-9.475,0.042,124,0.931,Hip-Hop
74,0.0763,0.757,219320,high,0.0,0.251,-6.125,0.248,140,0.684,Hip-Hop
69,0.294,0.76,161990,low,0.0,0.1,-8.103,0.241,147,0.354,Hip-Hop
50,0.0121,0.601,306467,medium,0.0,0.2289999999999999,-6.88,0.4639999999999999,83,0.371,Hip-Hop
48,0.052,0.804,206667,medium,0.0,0.0959,-6.021,0.122,144,0.21,Hip-Hop
70,0.0646,0.95,257546,medium,1.19e-05,0.103,-5.861000000000001,0.238,137,0.62,Hip-Hop
63,0.00988,0.736,212400,medium,0.0,0.0731,-5.973,0.135,146,0.514,Hip-Hop
63,0.551,0.784,188385,medium,0.000607,0.0899,-8.645,0.0632,82,0.715,Hip-Hop
64,0.00889,0.377,141000,medium,1.15e-06,0.482,-4.773,0.157,145,0.787,Hip-Hop
55,0.0469,0.7909999999999999,184505,medium,0.0,0.109,-3.978,0.0689,147,0.7290000000000001,Hip-Hop
66,0.172,0.741,240926,medium,0.0,0.0751,-5.474,0.165,180,0.292,Hip-Hop
45,0.332,0.7,356467,high,0.0,0.127,-3.666,0.183,96,0.472,Hip-Hop
53,0.2,0.907,154880,low,1.7800000000000002e-05,0.1169999999999999,-11.611,0.345,124,0.217,Hip-Hop
50,0.0969,0.5479999999999999,233907,medium,0.0,0.6609999999999999,-10.424,0.2739999999999999,81,0.483,Hip-Hop
57,0.000179,0.8640000000000001,206222,medium,0.0,0.102,-9.434,0.175,135,0.207,Hip-Hop
62,0.19,0.736,215385,medium,0.0,0.106,-8.636000000000001,0.0461,156,0.599,Hip-Hop
62,0.0104,0.727,287480,medium,0.0,0.107,-6.142,0.0742,82,0.3779999999999999,Hip-Hop
47,0.356,0.765,331588,low,0.0,0.1,-11.31,0.211,105,0.171,Hip-Hop
56,0.1,0.764,140293,low,0.506,0.139,-12.800999999999998,0.0427,120,0.0686,Hip-Hop
54,0.0749,0.5820000000000001,270747,medium,0.0,0.134,-4.971,0.257,171,0.191,Hip-Hop
50,0.0245,0.7290000000000001,137021,high,0.0,0.129,-5.797999999999999,0.0585,78,0.523,Hip-Hop
68,0.203,0.9,236800,medium,0.00156,0.0647,-6.518,0.312,94,0.8640000000000001,Hip-Hop
51,0.0143,0.821,119147,medium,0.0,0.144,-5.4670000000000005,0.166,130,0.0985,Hip-Hop
56,0.0339,0.422,259301,high,0.0,0.152,-4.031000000000001,0.0398,94,0.667,Hip-Hop
82,0.42,0.6409999999999999,244771,medium,1.74e-06,0.094,-8.575,0.264,175,0.406,Hip-Hop
24,0.0411,0.589,134200,medium,0.0,0.606,-9.402,0.2269999999999999,144,0.6970000000000001,Hip-Hop
60,0.0441,0.73,302492,medium,0.000245,0.27,-7.582000000000001,0.0405,106,0.446,Hip-Hop
46,0.0227,0.8690000000000001,173024,medium,4.62e-06,0.11,-10.349,0.312,130,0.516,Hip-Hop
67,0.0444,0.615,221253,medium,0.0,0.145,-5.507000000000001,0.0779,144,0.711,Hip-Hop
53,0.2289999999999999,0.7859999999999999,190507,medium,0.0,0.0936,-5.62,0.2319999999999999,148,0.879,Hip-Hop
50,0.182,0.917,162480,low,0.0,0.11,-12.848,0.192,130,0.39,Hip-Hop
56,0.085,0.7609999999999999,195213,medium,1.01e-06,0.083,-4.944,0.178,94,0.51,Hip-Hop
57,0.409,0.6970000000000001,267413,medium,3.8e-06,0.0819,-5.757000000000001,0.0425,123,0.439,Hip-Hop
49,0.0095599999999999,0.527,243984,medium,0.0,0.624,-7.508999999999999,0.17,91,0.301,Hip-Hop
54,0.19,0.695,247627,medium,0.0,0.282,-7.013999999999999,0.364,180,0.887,Hip-Hop
53,0.741,0.4539999999999999,360374,low,0.000458,0.17,-14.433,0.0969999999999999,96,0.136,Hip-Hop
61,0.2269999999999999,0.742,214800,high,6.670000000000001e-05,0.0582,-3.145,0.0912,174,0.928,Hip-Hop
48,0.2289999999999999,0.7829999999999999,96048,low,0.0316,0.341,-8.792,0.345,155,0.213,Hip-Hop
60,0.0055299999999999,0.621,286453,high,0.0,0.255,-5.402,0.217,156,0.272,Hip-Hop
68,0.00277,0.677,193093,medium,0.0,0.0532,-6.255,0.3339999999999999,204,0.768,Hip-Hop
58,0.147,0.852,216547,medium,2.62e-06,0.186,-5.086,0.149,91,0.569,Hip-Hop
55,0.13,0.799,170035,low,1.75e-05,0.6629999999999999,-8.66,0.58,160,0.597,Hip-Hop
54,0.0309,0.7040000000000001,197307,low,0.0,0.156,-8.557,0.374,140,0.136,Hip-Hop
71,0.0466,0.862,167040,medium,5e-05,0.119,-10.355,0.447,155,0.373,Hip-Hop
64,0.1939999999999999,0.732,230920,high,1.54e-06,0.242,-6.142,0.267,123,0.493,Hip-Hop
54,0.0457,0.6679999999999999,287027,medium,0.0,0.242,-3.732,0.2,84,0.402,Hip-Hop
53,0.153,0.679,214554,medium,0.0819999999999999,0.102,-10.326,0.0764,76,0.622,Hip-Hop
54,0.00113,0.725,250027,low,0.0,0.14,-5.988,0.0707,174,0.1989999999999999,Hip-Hop
49,0.0263,0.561,267680,high,0.000551,0.0622,-4.011,0.111,80,0.527,Hip-Hop
65,0.0435,0.916,251760,high,2.61e-06,0.111,-4.487,0.221,96,0.527,Hip-Hop
54,0.1689999999999999,0.703,157910,medium,0.0,0.33,-6.456,0.1939999999999999,89,0.1939999999999999,Hip-Hop
55,0.0409,0.596,248360,medium,0.0,0.147,-9.373,0.212,131,0.439,Hip-Hop
58,0.35,0.83,206053,high,0.0,0.175,-5.158,0.0902,90,0.61,Hip-Hop
51,0.111,0.627,238599,medium,0.0,0.259,-5.5120000000000005,0.312,178,0.5670000000000001,Hip-Hop
75,0.0399,0.84,171714,medium,0.0,0.1169999999999999,-7.737999999999999,0.476,170,0.161,Hip-Hop
66,0.725,0.423,210177,low,0.000574,0.132,-11.475,0.231,84,0.324,Hip-Hop
61,0.0424,0.861,156735,low,0.0,0.122,-7.121,0.442,147,0.157,Hip-Hop
59,0.00218,0.926,197747,medium,0.0,0.091,-6.794,0.184,132,0.284,Hip-Hop
54,0.319,0.6559999999999999,181441,medium,2.2e-05,0.252,-7.322,0.0967,90,0.165,Hip-Hop
58,0.278,0.346,233373,medium,0.0456,0.122,-10.022,0.044,135,0.212,Hip-Hop
52,0.557,0.672,256480,medium,3.48e-06,0.0959,-10.108,0.143,108,0.375,Hip-Hop
61,0.0304,0.856,206613,high,0.0,0.105,-5.783,0.2269999999999999,124,0.18,Hip-Hop
54,0.629,0.687,171333,high,3.15e-05,0.106,-5.571000000000001,0.072,90,0.72,Hip-Hop
54,0.00183,0.75,238147,low,0.0,0.135,-8.707,0.126,122,0.318,Hip-Hop
49,0.0864,0.6940000000000001,274947,high,0.0,0.265,-5.134,0.1009999999999999,91,0.8440000000000001,Hip-Hop
67,0.1009999999999999,0.49,255680,low,0.000105,0.128,-9.762,0.26,122,0.346,Hip-Hop
59,0.217,0.526,159000,medium,0.00202,0.6459999999999999,-8.091000000000001,0.382,80,0.743,Hip-Hop
62,0.172,0.644,252493,high,0.0,0.285,-3.669,0.0469,170,0.887,Hip-Hop
60,0.266,0.8190000000000001,142547,medium,7.66e-06,0.111,-5.202000000000001,0.275,80,0.474,Hip-Hop
62,0.465,0.544,147523,medium,0.0,0.1689999999999999,-8.661,0.2189999999999999,108,0.723,Hip-Hop
55,0.433,0.621,329507,low,0.0,0.103,-11.917,0.718,178,0.3229999999999999,Hip-Hop
48,0.00432,0.544,261707,medium,0.0,0.148,-6.51,0.0489,135,0.177,Hip-Hop
54,0.0241,0.7070000000000001,117707,medium,0.0,0.0987,-5.439,0.115,157,0.337,Hip-Hop
65,0.299,0.893,299147,medium,0.0,0.0881,-4.936,0.132,101,0.963,Hip-Hop
49,0.0566,0.6940000000000001,194799,high,0.0,0.0861,-4.462,0.0524,110,0.954,Hip-Hop
67,0.1889999999999999,0.858,108213,low,0.0,0.0925,-11.286,0.0661,142,0.7040000000000001,Hip-Hop
51,0.0624,0.789,288267,low,0.0,0.131,-13.07,0.395,92,0.301,Hip-Hop
57,0.0724,0.772,208000,medium,0.0,0.0761,-6.4110000000000005,0.143,90,0.8240000000000001,Hip-Hop
55,0.0596,0.8320000000000001,170707,medium,0.0,0.257,-6.706,0.228,100,0.522,Hip-Hop
64,0.0301,0.903,207867,medium,1.6100000000000002e-05,0.179,-7.555,0.237,150,0.268,Hip-Hop
53,0.0619,0.71,282508,medium,0.0,0.0991,-4.877,0.0911,142,0.1989999999999999,Hip-Hop
64,0.0309,0.705,208273,medium,0.0,0.0903,-6.772,0.236,88,0.596,Hip-Hop
70,0.133,0.607,136187,medium,0.0,0.123,-9.09,0.358,77,0.149,Hip-Hop
56,0.211,0.7190000000000001,181124,medium,0.0,0.1169999999999999,-7.45,0.139,80,0.377,Hip-Hop
